ID,PredictedProb
0,0.255663573742
1,0.921863853931
2,0.897168815136
7,0.628053069115
10,0.692743003368
11,0.569803595543
13,0.975594699383
14,0.533213436604
15,0.903755187988
16,0.818390250206
17,0.687158882618
18,0.890455842018
19,0.869890868664
20,0.798411667347
25,0.885674536228
26,0.777750074863
29,0.860303103924
38,0.950122714043
41,0.924388051033
44,0.617929935455
45,0.331319570541
47,0.61890900135
48,0.622635304928
49,0.814097106457
50,0.817315638065
53,0.462199985981
56,0.568455576897
59,0.780944228172
60,0.683908998966
64,0.828780412674
65,0.988733291626
66,0.778133690357
68,0.869285643101
69,0.627784967422
70,0.8697655797
71,0.782957494259
72,0.654244601727
76,0.837465941906
80,0.776520192623
82,0.793376386166
83,0.949010252953
85,0.884254693985
86,0.915175557137
87,0.680269777775
89,0.737968087196
97,0.792773783207
99,0.570178747177
101,0.765466928482
102,0.12035112083
103,0.554315149784
104,0.550716459751
106,0.979832112789
107,0.638890624046
109,0.950812935829
111,0.279363542795
113,0.849648118019
114,0.498190015554
118,0.928364515305
119,0.631108939648
120,0.881388306618
123,0.69337272644
128,0.389677137136
129,0.82959830761
131,0.904979705811
133,0.546158194542
134,0.671031177044
136,0.985652208328
137,0.7176861763
139,0.735406935215
140,0.843258142471
142,0.840951144695
144,0.811377108097
146,0.883562684059
147,0.754612386227
148,0.909715950489
150,0.18192987144
151,0.197686746716
152,0.980980873108
155,0.985256493092
158,0.892919301987
159,0.567104816437
160,0.950718998909
161,0.722007393837
165,0.957774996758
166,0.468171775341
170,0.910008072853
171,0.588893175125
174,0.653753399849
175,0.747786283493
179,0.740964651108
180,0.911373913288
181,0.791243731976
184,0.696591436863
185,0.640733242035
187,0.812072634697
188,0.844003498554
190,0.753223657608
191,0.715555489063
192,0.619819581509
193,0.79211217165
196,0.837319612503
197,0.625459909439
198,0.611760020256
205,0.138012215495
211,0.839885354042
213,0.661664426327
214,0.842328488827
217,0.524704694748
218,0.797115087509
221,0.772551894188
222,0.54237729311
225,0.783089756966
229,0.767128825188
236,0.652184784412
237,0.895197272301
238,0.750005364418
239,0.964778482914
242,0.690202176571
245,0.913184642792
246,0.76438087225
247,0.921064734459
248,0.985446333885
254,0.890731096268
255,0.481149673462
257,0.958588600159
259,0.704464495182
264,0.884883403778
270,0.642103791237
272,0.775947034359
274,0.580025970936
275,0.456020981073
278,0.726951658726
280,0.313107043505
281,0.433717042208
282,0.285161465406
283,0.80706936121
284,0.982316553593
286,0.87644302845
287,0.825934410095
288,0.877823174
289,0.86639124155
290,0.435394406319
291,0.699678063393
294,0.505347192287
295,0.203077211976
297,0.563639461994
299,0.773659646511
305,0.875865936279
307,0.484455734491
308,0.756819665432
313,0.419484585524
314,0.696859657764
315,0.813064932823
316,0.934804677963
317,0.851353764534
319,0.536820471287
322,0.725836873055
323,0.839594006538
324,0.874892532825
326,0.954699337482
327,0.526707172394
329,0.927690684795
330,0.101765714586
331,0.321842938662
336,0.270862549543
337,0.551292777061
338,0.827943384647
340,0.973129272461
345,0.311147838831
347,0.883460640907
348,0.772268354893
350,0.98736423254
352,0.73918223381
356,0.949488759041
357,0.951586186886
358,0.886875808239
359,0.760249495506
361,0.713894307613
363,0.148360669613
364,0.716134905815
368,0.774437129498
376,0.977975666523
378,0.711872339249
382,0.827657163143
384,0.378031075001
385,0.950198948383
388,0.210400283337
389,0.965295851231
391,0.727905571461
392,0.712132155895
395,0.891153991222
396,0.965394377708
397,0.809614360332
399,0.589533150196
404,0.944441199303
407,0.407046884298
409,0.831491351128
410,0.752695500851
413,0.827290177345
414,0.615127384663
416,0.723127245903
418,0.771060168743
419,0.818386733532
420,0.863924562931
422,0.940533697605
423,0.779135704041
427,0.680651843548
429,0.991423070431
430,0.506611168385
431,0.656585514545
432,0.610000967979
433,0.923523306847
434,0.109709478915
436,0.662472248077
437,0.844951152802
451,0.696244418621
452,0.734872758389
454,0.68286383152
457,0.884713947773
458,0.801191985607
460,0.661992311478
461,0.929817080498
462,0.78534924984
463,0.815776348114
465,0.933199524879
467,0.892657876015
473,0.841064155102
474,0.971506714821
480,0.175864353776
481,0.675917327404
483,0.85458368063
484,0.593061089516
485,0.488728016615
487,0.984298586845
490,0.945721268654
491,0.742078900337
492,0.496353715658
496,0.86785107851
497,0.611318767071
498,0.501061499119
499,0.862686574459
501,0.699950575829
502,0.935408532619
503,0.843412160873
506,0.871783733368
507,0.673640191555
508,0.556259512901
509,0.654722332954
510,0.765350401402
511,0.829479396343
513,0.762279927731
515,0.944243788719
521,0.360643953085
522,0.836291611195
523,0.875760734081
525,0.84020704031
529,0.782818377018
530,0.479498416185
531,0.602315723896
533,0.71128320694
534,0.574429869652
535,0.931760370731
537,0.658740580082
541,0.569328486919
542,0.716931402683
543,0.642804265022
544,0.789408326149
545,0.578858017921
549,0.959675967693
550,0.870219528675
551,0.856817901134
553,0.506325364113
556,0.884145975113
558,0.365940958261
560,0.697885811329
563,0.41820076108
564,0.92691975832
567,0.346572101116
572,0.485076248646
573,0.963531792164
577,0.841586947441
583,0.81292116642
584,0.729983210564
585,0.796547234058
586,0.771453917027
588,0.774474859238
590,0.682989358902
591,0.681307673454
593,0.957545638084
594,0.624743282795
597,0.874991297722
598,0.705230474472
599,0.949984371662
603,0.729052960873
604,0.571887969971
606,0.978266775608
607,0.635238111019
609,0.666974425316
614,0.850451111794
